threshold,precision,closed_recall,open_specificity,f1,balanced_accuracy,tp,fp,tn,fn
0.5099999999999999,0.8765432098765432,0.7634408602150538,0.990889766170665,0.8160919540229884,0.8771653131928594,213,30,3263,66
0.5149999999999999,0.8765432098765432,0.7634408602150538,0.990889766170665,0.8160919540229884,0.8771653131928594,213,30,3263,66
0.5199999999999999,0.8760330578512396,0.7598566308243727,0.990889766170665,0.8138195777351248,0.8753731984975188,212,30,3263,67
0.5249999999999999,0.8833333333333333,0.7598566308243727,0.9914971150926207,0.8169556840077071,0.8756768729584967,212,28,3265,67
0.5299999999999999,0.8833333333333333,0.7598566308243727,0.9914971150926207,0.8169556840077071,0.8756768729584967,212,28,3265,67
0.5349999999999999,0.8833333333333333,0.7598566308243727,0.9914971150926207,0.8169556840077071,0.8756768729584967,212,28,3265,67
0.5399999999999999,0.8833333333333333,0.7598566308243727,0.9914971150926207,0.8169556840077071,0.8756768729584967,212,28,3265,67
0.5449999999999999,0.8833333333333333,0.7598566308243727,0.9914971150926207,0.8169556840077071,0.8756768729584967,212,28,3265,67
0.5499999999999999,0.8833333333333333,0.7598566308243727,0.9914971150926207,0.8169556840077071,0.8756768729584967,212,28,3265,67
0.5549999999999999,0.8833333333333333,0.7598566308243727,0.9914971150926207,0.8169556840077071,0.8756768729584967,212,28,3265,67
0.5599999999999999,0.8870292887029289,0.7598566308243727,0.9918007895535985,0.8185328185328186,0.8758287101889857,212,27,3266,67
0.565,0.8870292887029289,0.7598566308243727,0.9918007895535985,0.8185328185328186,0.8758287101889857,212,27,3266,67
0.57,0.8865546218487395,0.7562724014336918,0.9918007895535985,0.816247582205029,0.8740365954936451,211,27,3266,68
0.575,0.890295358649789,0.7562724014336918,0.9921044640145764,0.8178294573643411,0.874188432724134,211,26,3267,68
0.58,0.8940677966101694,0.7562724014336918,0.9924081384755542,0.8194174757281554,0.874340269954623,211,25,3268,68
0.585,0.8940677966101694,0.7562724014336918,0.9924081384755542,0.8194174757281554,0.874340269954623,211,25,3268,68
0.59,0.8936170212765957,0.7526881720430108,0.9924081384755542,0.8171206225680934,0.8725481552592824,210,25,3268,69
0.595,0.8936170212765957,0.7526881720430108,0.9924081384755542,0.8171206225680934,0.8725481552592824,210,25,3268,69
0.5999999999999999,0.8974358974358975,0.7526881720430108,0.992711812936532,0.8187134502923976,0.8726999924897714,210,24,3269,69
0.6049999999999999,0.9012875536480687,0.7526881720430108,0.9930154873975099,0.8203125,0.8728518297202603,210,23,3270,69
0.6099999999999999,0.9051724137931034,0.7526881720430108,0.9933191618584877,0.821917808219178,0.8730036669507493,210,22,3271,69
0.6149999999999999,0.9090909090909091,0.7526881720430108,0.9936228363194656,0.8235294117647058,0.8731555041812382,210,21,3272,69
0.6199999999999999,0.9090909090909091,0.7526881720430108,0.9936228363194656,0.8235294117647058,0.8731555041812382,210,21,3272,69
0.6249999999999999,0.9130434782608695,0.7526881720430108,0.9939265107804434,0.825147347740668,0.8733073414117271,210,20,3273,69
0.6299999999999999,0.9170305676855895,0.7526881720430108,0.9942301852414211,0.8267716535433072,0.8734591786422159,210,19,3274,69
0.6349999999999999,0.9170305676855895,0.7526881720430108,0.9942301852414211,0.8267716535433072,0.8734591786422159,210,19,3274,69
0.6399999999999999,0.9170305676855895,0.7526881720430108,0.9942301852414211,0.8267716535433072,0.8734591786422159,210,19,3274,69
0.6449999999999999,0.9170305676855895,0.7526881720430108,0.9942301852414211,0.8267716535433072,0.8734591786422159,210,19,3274,69
0.6499999999999999,0.9170305676855895,0.7526881720430108,0.9942301852414211,0.8267716535433072,0.8734591786422159,210,19,3274,69
0.6549999999999999,0.9170305676855895,0.7526881720430108,0.9942301852414211,0.8267716535433072,0.8734591786422159,210,19,3274,69
0.6599999999999999,0.9170305676855895,0.7526881720430108,0.9942301852414211,0.8267716535433072,0.8734591786422159,210,19,3274,69
0.6649999999999999,0.9170305676855895,0.7526881720430108,0.9942301852414211,0.8267716535433072,0.8734591786422159,210,19,3274,69
0.6699999999999999,0.9210526315789473,0.7526881720430108,0.994533859702399,0.8284023668639053,0.8736110158727048,210,18,3275,69
0.6749999999999999,0.9251101321585903,0.7526881720430108,0.9948375341633768,0.8300395256916997,0.8737628531031938,210,17,3276,69
0.6799999999999999,0.9251101321585903,0.7526881720430108,0.9948375341633768,0.8300395256916997,0.8737628531031938,210,17,3276,69
