threshold,precision,yawn_recall,non_yawn_specificity,f1,balanced_accuracy,tp,fp,tn,fn
0.5349999999999999,0.8652037617554859,0.9078947368421053,0.9833333333333333,0.8860353130016051,0.9456140350877194,276,43,2537,28
0.5399999999999999,0.8706624605678234,0.9078947368421053,0.984108527131783,0.888888888888889,0.9460016319869442,276,41,2539,28
0.5449999999999999,0.8706624605678234,0.9078947368421053,0.984108527131783,0.888888888888889,0.9460016319869442,276,41,2539,28
0.5499999999999999,0.8734177215189873,0.9078947368421053,0.9844961240310077,0.8903225806451613,0.9461954304365565,276,40,2540,28
0.5549999999999999,0.8761904761904762,0.9078947368421053,0.9848837209302326,0.8917609046849758,0.9463892288861689,276,39,2541,28
0.5599999999999999,0.8789808917197452,0.9078947368421053,0.9852713178294573,0.8932038834951456,0.9465830273357814,276,38,2542,28
0.565,0.8789808917197452,0.9078947368421053,0.9852713178294573,0.8932038834951456,0.9465830273357814,276,38,2542,28
0.57,0.8817891373801917,0.9078947368421053,0.9856589147286822,0.8946515397082659,0.9467768257853937,276,37,2543,28
0.575,0.8846153846153846,0.9078947368421053,0.986046511627907,0.8961038961038961,0.9469706242350062,276,36,2544,28
0.58,0.887459807073955,0.9078947368421053,0.9864341085271318,0.8975609756097562,0.9471644226846185,276,35,2545,28
0.585,0.887459807073955,0.9078947368421053,0.9864341085271318,0.8975609756097562,0.9471644226846185,276,35,2545,28
0.59,0.887459807073955,0.9078947368421053,0.9864341085271318,0.8975609756097562,0.9471644226846185,276,35,2545,28
0.595,0.8903225806451613,0.9078947368421053,0.9868217054263566,0.8990228013029316,0.947358221134231,276,34,2546,28
0.5999999999999999,0.8903225806451613,0.9078947368421053,0.9868217054263566,0.8990228013029316,0.947358221134231,276,34,2546,28
0.6049999999999999,0.889967637540453,0.9046052631578947,0.9868217054263566,0.897226753670473,0.9457134842921257,275,34,2546,29
0.6099999999999999,0.889967637540453,0.9046052631578947,0.9868217054263566,0.897226753670473,0.9457134842921257,275,34,2546,29
0.6149999999999999,0.8928571428571429,0.9046052631578947,0.9872093023255814,0.8986928104575165,0.9459072827417381,275,33,2547,29
0.6199999999999999,0.8957654723127035,0.9046052631578947,0.9875968992248062,0.900163666121113,0.9461010811913504,275,32,2548,29
0.6249999999999999,0.8957654723127035,0.9046052631578947,0.9875968992248062,0.900163666121113,0.9461010811913504,275,32,2548,29
0.6299999999999999,0.8957654723127035,0.9046052631578947,0.9875968992248062,0.900163666121113,0.9461010811913504,275,32,2548,29
0.6349999999999999,0.8957654723127035,0.9046052631578947,0.9875968992248062,0.900163666121113,0.9461010811913504,275,32,2548,29
0.6399999999999999,0.8986928104575164,0.9046052631578947,0.987984496124031,0.9016393442622951,0.9462948796409629,275,31,2549,29
0.6449999999999999,0.8986928104575164,0.9046052631578947,0.987984496124031,0.9016393442622951,0.9462948796409629,275,31,2549,29
0.6499999999999999,0.9042904290429042,0.9013157894736842,0.9887596899224806,0.9028006589785832,0.9450377396980825,274,29,2551,30
0.6549999999999999,0.9042904290429042,0.9013157894736842,0.9887596899224806,0.9028006589785832,0.9450377396980825,274,29,2551,30
0.6599999999999999,0.9039735099337748,0.8980263157894737,0.9887596899224806,0.900990099009901,0.9433930028559772,273,29,2551,31
0.6649999999999999,0.9039735099337748,0.8980263157894737,0.9887596899224806,0.900990099009901,0.9433930028559772,273,29,2551,31
0.6699999999999999,0.9069767441860465,0.8980263157894737,0.9891472868217054,0.902479338842975,0.9435868013055895,273,28,2552,31
0.6749999999999999,0.9069767441860465,0.8980263157894737,0.9891472868217054,0.902479338842975,0.9435868013055895,273,28,2552,31
0.6799999999999999,0.91,0.8980263157894737,0.9895348837209302,0.9039735099337749,0.943780599755202,273,27,2553,31
0.6849999999999999,0.9222972972972973,0.8980263157894737,0.9910852713178294,0.91,0.9445557935536515,273,23,2557,31
0.69,0.9222972972972973,0.8980263157894737,0.9910852713178294,0.91,0.9445557935536515,273,23,2557,31
0.695,0.9251700680272109,0.8947368421052632,0.9914728682170543,0.9096989966555183,0.9431048551611587,272,22,2558,32
0.7,0.9251700680272109,0.8947368421052632,0.9914728682170543,0.9096989966555183,0.9431048551611587,272,22,2558,32
0.7049999999999998,0.9251700680272109,0.8947368421052632,0.9914728682170543,0.9096989966555183,0.9431048551611587,272,22,2558,32
0.7099999999999999,0.9251700680272109,0.8947368421052632,0.9914728682170543,0.9096989966555183,0.9431048551611587,272,22,2558,32
0.7149999999999999,0.9283276450511946,0.8947368421052632,0.9918604651162791,0.9112227805695142,0.9432986536107711,272,21,2559,32
0.7199999999999999,0.9283276450511946,0.8947368421052632,0.9918604651162791,0.9112227805695142,0.9432986536107711,272,21,2559,32
0.7249999999999999,0.9315068493150684,0.8947368421052632,0.9922480620155039,0.912751677852349,0.9434924520603836,272,20,2560,32
0.7299999999999999,0.9315068493150684,0.8947368421052632,0.9922480620155039,0.912751677852349,0.9434924520603836,272,20,2560,32
0.7349999999999999,0.9347079037800687,0.8947368421052632,0.9926356589147287,0.9142857142857144,0.9436862505099959,272,19,2561,32
0.7399999999999999,0.9377162629757786,0.8914473684210527,0.9930232558139535,0.9139966273187184,0.9422353121175031,271,18,2562,33
0.7449999999999999,0.9377162629757786,0.8914473684210527,0.9930232558139535,0.9139966273187184,0.9422353121175031,271,18,2562,33
